Curriculum,ABIT - Biotechnology (BS)
Institution,UC Davis
Degree Type,BS
System Type,quarter
CIP,26.1201
Courses
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term,Average Cumulative GPAO Penalty,Average Singular GPAO Penalty,Total Students,Most Recent Term,Earliest Term Offered,Grades
1,BIT 161A Genetics & Biotech Lab,BIT,161A,23,"","",6,,,9,0.4424,0.4788,50,202201,200801,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+""]"
2,MIC 115 Recombinant DNA Cloning,MIC,115,23,"","",3,,,10,-0.34536082474226804,-0.5807216494845361,97,202110,201010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""P*"", ""RW""]"
3,MCB 182 Principles of Genomics,MCB,182,23,"","",3,,,9,-0.27327999999999997,-0.2836,250,202110,200303,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""I"", ""NP*"", ""P*""]"
4,BIS 183 Functional Genomics,BIS,183,23,"","",3,,,9,0.5145816733067728,0.3573705179282869,251,202103,201203,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C+"", ""F"", ""NP*"", ""P*""]"
5,EVE 100 Intro to Evolution,EVE,100,8;9;10;17;18,"","",4,,,10,-0.2153030303030303,-0.26300637958532697,1254,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""I"", ""NP*"", ""P*""]"
6,BIS 181 Comparative Genomics,BIS,181,23,"","",3,,,10,-0.12556053811659193,-0.18551569506726456,223,202110,201210,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D+"", ""I"", ""NP*"", ""P*"", ""Y""]"
7,BIT 161B Plant Genetics & Bio Lab,BIT,161B,23,"","",6,,,12,0.40795454545454546,0.20863636363636368,44,202103,200803,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C""]"
8,BIS 002A Introduction to Biology,BIS,002A,"","","",5,,,3,-0.4075387493319081,-0.3995964724746125,3742,202201,200801,"[""B"", ""NP*"", ""D+"", ""A+"", ""C+"", ""A-"", ""Y"", ""C"", ""P*"", ""B-"", ""F"", ""RW"", ""C-"", ""I"", ""D"", ""D-"", ""B+"", ""A""]"
9,BIS 002B Introduction to Biology,BIS,002B,"","","",5,,,4,-0.5598436062557497,-0.5530772769089237,4348,202201,200803,"[""B"", ""NP*"", ""D+"", ""A+"", ""C+"", ""A-"", ""Y"", ""C"", ""P*"", ""B-"", ""F"", ""RW"", ""C-"", ""I"", ""D"", ""D-"", ""RD"", ""B+"", ""A""]"
10,BIS 002C Introduction to Biology,BIS,002C,9,"","",5,,,5,-0.2832742802910471,-0.28760202467573553,3161,202201,200810,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""F"", ""I"", ""NP*"", ""P*"", ""RW"", ""Y""]"
11,CHE 002A General Chemistry,CHE,002A,"","","",5,,,1,-0.5722310756972112,-0.5436972111553785,5020,202201,200010,"[""B"", ""NP*"", ""D+"", ""A+"", ""A-"", ""C+"", ""C"", ""P*"", ""B-"", ""NC"", ""F"", ""RW"", ""C-"", ""I"", ""D"", ""B+"", ""A""]"
12,CHE 002B General Chemistry,CHE,002B,11,"","",5,,,2,-0.6409072741806555,-0.7018205435651479,5004,202201,200101,"[""B"", ""NP*"", ""D+"", ""A+"", ""A-"", ""C+"", ""Y"", ""C"", ""P*"", ""NC"", ""B-"", ""F"", ""RW"", ""C-"", ""I"", ""D"", ""D-"", ""B+"", ""A"", ""D+^""]"
13,CHE 002C General Chemistry,CHE,002C,12,"","",5,,,3,-0.6246739926739927,-0.689871794871795,2730,202110,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D^"", ""D-"", ""D+"", ""F"", ""I"", ""NP*"", ""P*"", ""RD"", ""RW"", ""Y""]"
14,CHE 118A Organic Chem Health Sci,CHE,118A,13,"","",4,,,4,-1.1394145569620253,-1.1695991561181434,1896,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""I"", ""NG"", ""NP*"", ""P*"", ""RD"", ""RW"", ""Y""]"
15,CHE 118B Organic Chem Health Sci,CHE,118B,14,"","",4,,,5,-0.7226096866096866,-0.8290085470085471,1755,202201,200101,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D^"", ""D-"", ""D+"", ""D+^"", ""F"", ""I"", ""NP*"", ""P*"", ""RW""]"
16,CHE 118C Organic Chem Health Sci,CHE,118C,15,"","",4,,,7,-0.9794197642792384,-1.1104079782411604,1103,202110,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""I"", ""NP*"", ""P*"", ""RD"", ""RW"", ""Y""]"
