Curriculum,AMGE - Managerial Economics (BS)
Institution,UC Davis
Degree Type,BS
System Type,quarter
CIP,52.1399
Courses
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term,Average Cumulative GPAO Penalty,Average Singular GPAO Penalty,Total Students,Most Recent Term,Earliest Term Offered,Grades
1,ARE 139 Futures & Options Market,ARE,139,20;19;18,"","",4,,,9,-0.32449438202247194,-0.3510112359550562,267,202110,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""NP*"", ""P*""]"
2,ARE 145 Farm & Rural Res Apprais,ARE,145,"","","",4,,,11,-0.3512849162011173,-0.48156424581005586,179,202201,200101,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D+"", ""F"", ""NP*"", ""P*""]"
3,ARE 150 Agricultural Labor,ARE,150,20,"","",4,,,9,0.26315789473684215,-0.04144736842105259,152,202103,200010,"[""A"", ""A-"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""F"", ""I"", ""NP*"", ""P*""]"
4,ARE 140 Farm Management,ARE,140,13,"","",5,,,11,0.27428571428571424,-0.028571428571428675,7,202107,201501,"[""A"", ""A-"", ""B"", ""B+"", ""C+"", ""D-"", ""I"", ""P*""]"
5,ARE 112 Organization Management,ARE,112,"","","",4,,,8,-0.21168557536466773,-0.21225283630470018,617,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""I"", ""NG"", ""P*""]"
6,ARE 115A Economic Development,ARE,115A,13;14,"","",4,,,8,0.03620689655172415,0.08578093306288034,493,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""I"", ""NP*"", ""P*"", ""RW""]"
7,ARE 136 Managerial Marketing,ARE,136,21;22;20;19;18,"","",4,,,10,0.31167146974063403,0.18536023054755046,347,202201,200101,"[""A"", ""A-"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D+"", ""F"", ""NP*"", ""P*""]"
8,ARE 143 Investments,ARE,143,"","","",4,,,8,0.046676829268292704,-0.08289634146341464,328,202110,200101,"[""A"", ""A-"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""F"", ""I"", ""NP*"", ""P*""]"
9,UWP 104A Business Writing,UWP,104A,25,"","",4,,,10,0.3902020820575628,0.3489712186160441,1633,202201,200510,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-^"", ""F"", ""I"", ""NG"", ""NP*"", ""P*"", ""RW"", ""Y""]"
10,PLS 021 Computers in Technology,PLS,021,"","","",3,,,3,0.071298495645289,0.05326207442596991,1263,202201,200701,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""NP*"", ""P*"", ""Y""]"
11,MGT 011A Elementary Accounting,MGT,011A,"","","",4,,,4,-0.27832814930015554,-0.3225505443234837,1286,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""I"", ""NP*"", ""P*"", ""RW""]"
12,MGT 011B Elementary Accounting,MGT,011B,11,"","",4,,,6,0.10313043478260871,0.09326708074534161,805,202201,200103,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D+"", ""F"", ""I"", ""NP*"", ""P*""]"
13,ECN 001A Princ Of Microecon,ECN,001A,"","","",5,,,3,-0.2338927097661623,-0.2486588720770289,1454,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""I"", ""NP*"", ""P*""]"
14,ECN 001B Princ Of Macroecon,ECN,001B,"","","",5,,,3,-0.21392365456821025,-0.27829161451814766,1598,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""I"", ""NC"", ""NP*"", ""P*"", ""RW""]"
15,MAT 016B Short Calculus,MAT,016B,17,"","",3,,,2,-0.49025818639798485,-0.5200188916876574,1588,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""I"", ""NP*"", ""P*"", ""Y""]"
16,MAT 016C Short Calculus,MAT,016C,15,"","",3,,,4,-0.47276073619631903,-0.48357873210633945,489,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""I"", ""NP*"", ""P*"", ""Y""]"
17,MAT 016A Short Calculus,MAT,016A,"","","",3,,,1,-0.4792507204610951,-0.4985533141210375,1735,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D-^"", ""D+"", ""F"", ""I"", ""NP*"", ""P*"", ""RD"", ""RW"", ""Y""]"
18,STA 013 Elementary Statistics,STA,013,"","","",4,,,3,-0.21557105775470473,-0.2641336794289422,3082,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""I"", ""NP*"", ""P*"", ""RW"", ""Y""]"
19,STA 103 Applied Statistics,STA,103,18;15,"","",4,,,6,-0.14582352941176469,-0.11325882352941176,850,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D-^"", ""D+"", ""F"", ""I"", ""NP*"", ""P*"", ""Y""]"
20,ARE 100A Intermed Microeconomics,ARE,100A,14,"","",4,,,6,-0.4821919770773639,-0.509512893982808,698,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D+"", ""F"", ""I"", ""NP*"", ""P*""]"
21,ARE 100B Intermed Microeconomics,ARE,100B,20;13;14;15;26,"","",4,,,7,-0.34203757225433523,-0.334349710982659,692,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D-^"", ""D+"", ""F"", ""I"", ""NP*"", ""P*"", ""Y""]"
22,ARE 106 Econometrics,ARE,106,20;19;18;10,"","",4,,,8,-0.23454764776839565,-0.26051869722557297,829,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D-"", ""D+"", ""F"", ""I"", ""NP*"", ""P*""]"
23,ARE 155 Oper Res & Mgmt Sci,ARE,155,20;19;18,"","",4,,,8,-0.42348949919224554,-0.40423263327948306,619,202201,200010,"[""A"", ""A-"", ""A+"", ""B"", ""B-"", ""B+"", ""C"", ""C-"", ""C+"", ""D"", ""D+"", ""F"", ""I"", ""NP*"", ""P*""]"
